Time for graph with {10, 100, 1000, 10000} number of nodes and with a query length of 3
0.000382048	0.000203663	0.00031944	0.000371495	0.000311239	0.000176788	0.000242608	0.000184799	0.000183938	0.000320926	0.000169118	0.000214924	0.000317298	0.000326696	0.000348753	0.000300378	0.00026748	0.000355404	0.000175379	0.000203862	0.000189523	0.000181212	0.000200125	0.000176849	0.0002157	0.00019226	0.000215286	0.000203341	0.000165286	0.000420644	0.000240688	0.000240531	0.000298697	0.000274752	0.000367742	0.000280924	0.000221961	0.000210134	0.000148497	0.000411275	0.000192494	0.000176148	0.000244036	0.000219971	0.000369428	0.000280918	0.000172868	0.000176437	0.000278874	0.00018395	0.000157934	0.000218648	0.00043663	0.000202899	0.000179724	0.000232029	0.000206964	0.000267831	0.000194768	0.000389365	0.000204215	0.000196764	0.000224736	0.000213929	0.000220711	0.000193945	0.000204661	0.000254012	0.000291561	0.000172173	0.000197536	0.000180852	0.000360557	0.000246019	0.00021859	0.000276983	0.000178126	0.000198722	0.000347689	0.000352125	0.000175483	0.000191173	0.000225819	0.000170416	0.000177746	0.000233808	0.000215471	0.00020439	0.000205311	0.000293338	0.000390544	0.000186637	0.000245433	0.000169735	0.000294355	0.000248585	0.000250428	0.000196436	0.000198569	0.000182646	
0.00122509	0.00103735	0.00123987	0.00113113	0.00119132	0.00110592	0.00138787	0.00118961	0.00133231	0.00117299	0.00137476	0.00118923	0.00148657	0.00126787	0.00129892	0.00127804	0.00119422	0.0012999	0.00127966	0.00126054	0.00100778	0.00118302	0.00142308	0.00127021	0.00127704	0.00113718	0.00136571	0.00133796	0.00122115	0.00131922	0.0010579	0.00123966	0.00140507	0.0011422	0.00119463	0.00132958	0.00142938	0.00118827	0.00114751	0.00128706	0.00106535	0.00125615	0.00115224	0.00128027	0.00121864	0.00130615	0.00101711	0.00134411	0.00108672	0.00135929	0.00108453	0.00126299	0.0012131	0.0013203	0.00116355	0.00123111	0.00112098	0.0012453	0.00116283	0.0012425	0.00143059	0.00135956	0.00119572	0.00114087	0.00128855	0.00118781	0.0012208	0.00142989	0.00121249	0.00127311	0.00106931	0.00139898	0.00114588	0.00129137	0.00124968	0.00115364	0.00116598	0.00133051	0.00117466	0.00126793	0.00134881	0.00122446	0.00121519	0.00187012	0.00190822	0.00184568	0.00135789	0.00138753	0.00135128	0.00120359	0.00134728	0.00128699	0.00153881	0.0013421	0.00136542	0.00117062	0.0012915	0.00138766	0.00113972	0.00111486	
0.0117301	0.01165	0.0122435	0.011925	0.0120421	0.0152175	0.0140999	0.0125067	0.0113245	0.0111217	0.0156383	0.0130962	0.0120339	0.0120845	0.0110233	0.0106444	0.0113762	0.0100433	0.00965344	0.0106299	0.0103851	0.0107883	0.00981806	0.00969488	0.0115287	0.0121206	0.0118086	0.0117617	0.0120263	0.0117074	0.0123512	0.0119016	0.0122386	0.0111731	0.0112941	0.0114935	0.0114936	0.0150382	0.0128819	0.0161814	0.0136998	0.0152087	0.0121145	0.0135808	0.0125389	0.012285	0.0127707	0.0118963	0.0119414	0.0106395	0.0094644	0.0101893	0.0102373	0.0108106	0.0111695	0.0105447	0.009908	0.0104965	0.0102084	0.0104667	0.0109214	0.0110019	0.0100634	0.0102521	0.0103834	0.0114303	0.0102829	0.00973219	0.0101221	0.0101781	0.0115644	0.011024	0.0102779	0.0100168	0.0101983	0.0104849	0.0102012	0.0101527	0.0100941	0.0101614	0.0102979	0.00985181	0.0101445	0.0102076	0.0105372	0.0108484	0.0118327	0.012155	0.0120792	0.0118967	0.0118454	0.0114462	0.0115734	0.0118113	0.0114197	0.011194	0.0163461	0.0120382	0.0112141	0.0113535	
0.110621	0.125376	0.110846	0.109671	0.119718	0.111678	0.109349	0.11055	0.11524	0.12304	0.110696	0.130196	0.110634	0.112667	0.111978	0.114814	0.13138	0.13004	0.132463	0.119846	0.112219	0.119989	0.120475	0.112857	0.110176	0.16457	0.137619	0.167818	0.13975	0.138944	0.140589	0.15376	0.142248	0.142234	0.126548	0.190486	0.115444	0.111707	0.111431	0.11393	0.120655	0.111785	0.137133	0.136719	0.1317	0.122549	0.127238	0.110968	0.111574	0.119434	0.118484	0.119116	0.112425	0.11088	0.120762	0.107581	0.130017	0.123043	0.112651	0.112554	0.120953	0.118109	0.11648	0.11624	0.146359	0.11785	0.113579	0.12467	0.12494	0.119906	0.113819	0.118234	0.124834	0.115135	0.114571	0.116635	0.116679	0.114479	0.116751	0.116534	0.111498	0.121445	0.114101	0.11447	0.119484	0.118523	0.113379	0.11618	0.11608	0.116567	0.118915	0.117543	0.11558	0.119124	0.120288	0.117243	0.121088	0.128973	0.117533	0.124571	

Time for graph with {10, 100, 1000, 10000} number of nodes and with a query length of 4
0.000583504	0.000191998	0.000206081	0.000302649	0.00018064	0.000168921	0.000285167	0.000172806	0.000201441	0.000212748	0.000299149	0.000196578	0.000249222	0.000395025	0.000209353	0.000222353	0.000301617	0.000187782	0.000203737	0.000284424	0.000409399	0.00021431	0.000191529	0.000242376	0.000167378	0.00026158	0.000198309	0.000425722	0.00018276	0.000214923	0.000184441	0.000224214	0.000202313	0.000248066	0.000195203	0.000227519	0.000227269	0.000406931	0.000198188	0.000243039	0.000311199	0.000237911	0.000159961	0.000168663	0.000191109	0.000212925	0.000216333	0.000223135	0.000220649	0.000183737	0.000163401	0.000149954	0.000146918	0.000187395	0.000275217	0.000365289	0.000224871	0.000185549	0.000230096	0.000222485	0.000196622	0.000201887	0.00042708	0.00022296	0.00020103	0.000169265	0.000147967	0.000144098	0.000282546	0.000220037	0.000169805	0.000207121	0.0002206	0.000237774	0.000237876	0.000163352	0.000243199	0.000212055	0.000374292	0.000207231	0.000212279	0.000265269	0.000248406	0.000211104	0.000284361	0.000364625	0.000218576	0.000214727	0.000208138	0.000251673	0.000174438	0.00022527	0.000309482	0.000231484	0.00019014	0.000284563	0.000211087	0.000211962	0.000243843	0.000218343	
0.00148215	0.00147046	0.00146909	0.00149348	0.00143078	0.00108527	0.00120197	0.00106719	0.00110282	0.00130364	0.000996917	0.00133571	0.00109902	0.00123351	0.00134628	0.00147399	0.00133922	0.00125672	0.00129447	0.0015678	0.00127408	0.00119973	0.00153832	0.00158854	0.00124641	0.00138168	0.00154844	0.0014294	0.00135613	0.00130509	0.001455	0.00141541	0.00143682	0.00142395	0.00144695	0.00124948	0.00132951	0.00128105	0.00135802	0.00128839	0.00128435	0.00139153	0.00128865	0.00150487	0.00165552	0.00165469	0.00172782	0.00152717	0.00153289	0.00152938	0.0014917	0.0012604	0.00127211	0.00162273	0.00152666	0.00145632	0.00137006	0.00143428	0.00150025	0.0013713	0.00144304	0.00129496	0.00138911	0.00134146	0.0012335	0.00131831	0.00127713	0.00140517	0.00156345	0.00128418	0.00121512	0.00119974	0.00129164	0.00135384	0.001344	0.00151922	0.00120843	0.00161263	0.00163507	0.00133686	0.00137115	0.00133567	0.0014373	0.00139304	0.00147453	0.00144704	0.00140645	0.00156636	0.00176417	0.0013726	0.00134368	0.00146548	0.0014804	0.00132551	0.00142077	0.00119299	0.00128112	0.00145189	0.00144171	0.00116778	
0.0127851	0.0127133	0.0125344	0.0130751	0.0124084	0.0117539	0.0106178	0.0117565	0.011411	0.0115786	0.0108471	0.0123336	0.010577	0.0109231	0.0151859	0.0110253	0.0118491	0.0126553	0.0130844	0.0125094	0.0126103	0.0127575	0.0131374	0.0126367	0.0196938	0.0160039	0.0121508	0.0144005	0.015917	0.0129477	0.0107107	0.0118928	0.0114614	0.0114618	0.0148685	0.0112594	0.0121115	0.0120366	0.0122376	0.0129565	0.016539	0.0142394	0.0123123	0.0106075	0.010922	0.0120077	0.0191847	0.0179279	0.0118685	0.0119738	0.0109727	0.0126268	0.0138133	0.0119767	0.0177749	0.0162675	0.0121109	0.0123464	0.0119031	0.0117655	0.0128691	0.0109179	0.0118135	0.011877	0.0115441	0.0121876	0.0115981	0.0128284	0.0116512	0.0121322	0.0124338	0.0108204	0.0115261	0.012809	0.0202508	0.0112732	0.0131035	0.011455	0.0122988	0.0120004	0.0204456	0.0109616	0.0120785	0.01077	0.0119076	0.0116731	0.0121659	0.0111281	0.0118508	0.0125833	0.0125746	0.0116293	0.0126594	0.0110362	0.0115452	0.0108429	0.0126778	0.0115511	0.0120249	0.0132718	
0.124675	0.127432	0.128589	0.128524	0.128791	0.127184	0.126866	0.13286	0.122782	0.128278	0.129897	0.142497	0.126654	0.130485	0.134906	0.138204	0.142812	0.125921	0.131957	0.15555	0.138844	0.141437	0.127644	0.137407	0.136204	0.148833	0.129342	0.130151	0.130737	0.128424	0.129651	0.132066	0.139166	0.132502	0.133721	0.125885	0.129141	0.130197	0.135	0.14215	0.129869	0.129043	0.134725	0.132685	0.133434	0.143077	0.132645	0.136019	0.132422	0.136862	0.149185	0.138405	0.14765	0.134648	0.132041	0.136278	0.133272	0.134783	0.13509	0.145459	0.133516	0.129798	0.143532	0.135601	0.138507	0.140041	0.132976	0.138551	0.140782	0.142765	0.141667	0.13406	0.135885	0.137185	0.131288	0.132448	0.143495	0.145372	0.132597	0.163014	0.143963	0.145772	0.135081	0.140276	0.135643	0.133926	0.14685	0.130562	0.143228	0.133699	0.136384	0.140781	0.142877	0.149806	0.136068	0.144918	0.126539	0.143968	0.141959	0.147363	

Time for graph with {10, 100, 1000, 10000} number of nodes and with a query length of 5
0.00097771	0.000488168	0.000397282	0.00031673	0.000185878	0.000200306	0.000307298	0.000196833	0.000175897	0.000251495	0.000333299	0.000198756	0.000176001	0.000343303	0.00021637	0.000166095	0.000202616	0.000194408	0.000391088	0.000163155	0.00021295	0.000210324	0.000178409	0.000195353	0.000168193	0.000207129	0.000201419	0.000167624	0.000341589	0.000171994	0.000198103	0.000194525	0.000184062	0.00019069	0.000193759	0.000335864	0.000196039	0.00020008	0.000220359	0.000171488	0.000176406	0.000251814	0.000332225	0.000196274	0.000200906	0.00022215	0.000164317	0.000167935	0.000156544	0.000165443	0.000168825	0.000166226	0.000178169	0.000163854	0.000172821	0.000190238	0.000168888	0.000164905	0.000169185	0.000169328	0.000195137	0.000191163	0.00016626	0.000346164	0.000156538	0.000185286	0.000212489	0.000200521	0.000208095	0.000358399	0.000170729	0.000164142	0.000156373	0.000160782	0.000164735	0.000194325	0.000250878	0.000163766	0.00015877	0.000148154	0.000163906	0.000191168	0.000230995	0.000161939	0.000161245	0.000160588	0.000296804	0.000236217	0.000200664	0.00019774	0.000163661	0.000159642	0.000149312	0.00016083	0.000174942	0.00015043	0.000301233	0.000154627	0.000162072	0.000195289	
0.00137247	0.00153303	0.00157243	0.00124641	0.00160272	0.00141335	0.0014205	0.00172918	0.00141002	0.00138624	0.00144393	0.00140045	0.00151319	0.00142675	0.00116979	0.00144057	0.00148624	0.0014133	0.00159027	0.0016956	0.00138864	0.00163327	0.00156398	0.00155893	0.00165965	0.00161778	0.00155713	0.00156597	0.00155764	0.00154102	0.00124836	0.00147594	0.00128728	0.00166942	0.00172166	0.00119663	0.00139432	0.00168815	0.00139056	0.0018253	0.00162485	0.00130386	0.00160071	0.00144975	0.0013165	0.00132406	0.00142298	0.00148816	0.00157201	0.00169475	0.00156469	0.00142936	0.00153532	0.00141914	0.00163085	0.00149025	0.00152667	0.00165124	0.0014151	0.00146802	0.00152126	0.00144748	0.00142687	0.00187266	0.00140592	0.00148938	0.00139113	0.00163238	0.00179783	0.00152133	0.00155082	0.00213321	0.00205498	0.00203955	0.00209739	0.00250123	0.00225699	0.00221631	0.00247319	0.00167105	0.0016483	0.00145136	0.00157663	0.00167855	0.00145461	0.00160034	0.00156119	0.00157338	0.00153869	0.00184087	0.00147223	0.00160931	0.00172724	0.00165246	0.0016258	0.00174342	0.00167298	0.00166658	0.00165565	0.00144529	
0.0138107	0.0134396	0.0141626	0.014224	0.0141627	0.0128783	0.0122798	0.0137271	0.0134059	0.0127614	0.0160239	0.0131097	0.0132682	0.0129078	0.0136815	0.0131153	0.0128201	0.0138881	0.012728	0.0132594	0.0135376	0.0131541	0.012771	0.0133426	0.0125249	0.0131398	0.0136603	0.020195	0.012677	0.013671	0.0134566	0.013377	0.014156	0.0140292	0.0132926	0.0139661	0.0212848	0.0128338	0.0127192	0.0132081	0.0361496	0.013058	0.0160965	0.0158303	0.0133087	0.014574	0.0233096	0.0154116	0.0125843	0.0122621	0.0134098	0.0201227	0.0116376	0.013897	0.0127219	0.0128021	0.0163657	0.0138886	0.0137146	0.0143616	0.0140273	0.0145623	0.01325	0.0160661	0.0126762	0.0133552	0.0128836	0.0131207	0.01582	0.0132249	0.0138366	0.0161529	0.0138883	0.0155926	0.0161121	0.0148238	0.0175532	0.0153956	0.0155746	0.0141998	0.0134207	0.015893	0.0135323	0.0136071	0.0150025	0.012497	0.0131349	0.0163337	0.0131304	0.0130364	0.016374	0.0133445	0.0164049	0.0144071	0.0129825	0.0130506	0.0137594	0.0125699	0.0133172	0.0146169	
0.157346	0.147688	0.183314	0.155427	0.146495	0.151453	0.153251	0.156667	0.158194	0.152116	0.159996	0.145842	0.159795	0.155807	0.145043	0.150513	0.145807	0.153654	0.150503	0.150325	0.144213	0.153511	0.139918	0.150386	0.145134	0.160751	0.146577	0.148069	0.142955	0.159963	0.14971	0.173025	0.151178	0.154958	0.15383	0.158031	0.154072	0.156503	0.144482	0.14655	0.158803	0.146537	0.14711	0.154582	0.151	0.149542	0.155442	0.143599	0.162153	0.142567	0.152702	0.147199	0.141646	0.15009	0.147317	0.157107	0.14437	0.155057	0.15276	0.161614	0.156822	0.157989	0.186185	0.160886	0.159307	0.148499	0.15824	0.153927	0.147509	0.155821	0.156192	0.151239	0.147072	0.147298	0.14422	0.154773	0.158121	0.154158	0.150916	0.153756	0.148154	0.149255	0.157299	0.152466	0.149066	0.147495	0.149509	0.154194	0.158311	0.163911	0.154675	0.166953	0.175996	0.152179	0.156623	0.14451	0.162503	0.151281	0.155113	0.148175	

Time for graph with {10, 100, 1000, 10000} number of nodes and with a query length of 6
0.000527816	0.00019545	0.000171438	0.000283435	0.000169361	0.000154672	0.000201176	0.000158905	0.000173139	0.000164819	0.00017063	0.00016375	0.000159744	0.000170107	0.000198144	0.000168609	0.000295198	0.000166893	0.000205938	0.000164108	0.000313569	0.000218235	0.000279892	0.000219576	0.000237591	0.000291691	0.000258384	0.000208754	0.000292778	0.000204967	0.000177747	0.000238801	0.000173928	0.000272562	0.000174586	0.000173316	0.00017135	0.000197554	0.000174268	0.000173257	0.000235113	0.000208142	0.000373621	0.000178762	0.000216879	0.000190372	0.000154378	0.00018169	0.000207026	0.000367771	0.000184963	0.000204716	0.000174409	0.00022933	0.000201065	0.000205483	0.000145576	0.000239162	0.000225357	0.000161065	0.000272868	0.000192107	0.00021561	0.000241432	0.000200166	0.00019735	0.000378255	0.000194417	0.000217871	0.000198799	0.000238819	0.000163333	0.000389211	0.000176895	0.000215464	0.00016525	0.000217124	0.00013988	0.000159785	0.000158959	0.000280861	0.000212306	0.000317854	0.000242526	0.000201009	0.000237253	0.000241639	0.000204559	0.000224719	0.00041171	0.000205327	0.000197255	0.000266968	0.000237775	0.000197039	0.00023137	0.000153702	0.00027004	0.000196826	0.000348173	
0.00155238	0.00170374	0.00172294	0.00177786	0.00172226	0.00165135	0.00157624	0.00167507	0.00160998	0.00165276	0.00180982	0.00166596	0.00184479	0.00167639	0.00173124	0.00162759	0.00168667	0.00152831	0.00148573	0.00207741	0.00177623	0.00171169	0.00148552	0.00178245	0.00143209	0.00173723	0.00183036	0.00177105	0.00165514	0.00164865	0.00166428	0.00155889	0.00140002	0.00155733	0.00175654	0.00159345	0.0016424	0.0018948	0.00164625	0.00170534	0.00151908	0.00152563	0.00182498	0.00159663	0.00184265	0.00136917	0.00161521	0.00170436	0.00204262	0.00168341	0.00174854	0.00183173	0.00164026	0.00178046	0.00163139	0.00162294	0.00172249	0.00162834	0.00175271	0.00168757	0.00175178	0.00163254	0.00140706	0.00195864	0.00150421	0.00175353	0.00177283	0.00178239	0.00170304	0.00160918	0.00179553	0.00231834	0.00238769	0.00161973	0.00236377	0.00213034	0.00178842	0.0018138	0.00166175	0.00158476	0.00151282	0.00149273	0.00185208	0.00155711	0.00178843	0.00176965	0.00187124	0.00156439	0.00189224	0.00171645	0.00175944	0.00168191	0.0016727	0.00180542	0.00184019	0.00161148	0.00164545	0.0019227	0.00171663	0.00178053	
0.0156955	0.0135085	0.0144479	0.0136182	0.0140677	0.0154908	0.0138052	0.0140069	0.0143339	0.0142709	0.0150834	0.0138184	0.0141705	0.0140925	0.0142681	0.0140657	0.0145366	0.0161199	0.0153871	0.0160582	0.0147613	0.0144283	0.0164246	0.0140696	0.0160449	0.0163585	0.0137236	0.0164473	0.0219078	0.0139399	0.0152526	0.0148284	0.0160316	0.0151831	0.0141121	0.0148403	0.0144577	0.023359	0.0188162	0.0169403	0.0160249	0.0148447	0.0156576	0.0190142	0.0173172	0.0158687	0.014372	0.0155075	0.0159519	0.0155499	0.0149885	0.015098	0.0158161	0.0151707	0.0151822	0.0159797	0.0156514	0.013526	0.0153163	0.0148782	0.0145878	0.0150206	0.0147262	0.0138516	0.0150471	0.0152086	0.0149938	0.0147309	0.0155642	0.017633	0.0157563	0.0154485	0.0149522	0.0149722	0.0141797	0.0185038	0.0175709	0.0147287	0.0169802	0.0138278	0.0149511	0.0146242	0.0142783	0.0142372	0.0132912	0.0141822	0.0146415	0.0143414	0.0152555	0.0153087	0.0221187	0.0141118	0.0148361	0.0141076	0.0146331	0.0167414	0.0145685	0.0153505	0.0140463	0.0151561	
0.168104	0.178597	0.161288	0.161637	0.164519	0.155978	0.174848	0.167627	0.176889	0.166639	0.166543	0.163437	0.17012	0.164005	0.168136	0.165877	0.195045	0.167721	0.173461	0.170357	0.171231	0.168612	0.175238	0.1594	0.175384	0.171823	0.163266	0.166381	0.166437	0.173844	0.159511	0.172136	0.165067	0.159038	0.17834	0.165067	0.161841	0.17053	0.164725	0.16563	0.1693	0.166182	0.168689	0.159083	0.182724	0.194513	0.178897	0.176468	0.155258	0.166135	0.160417	0.16142	0.173913	0.16618	0.167028	0.175153	0.162004	0.161498	0.167018	0.166286	0.162633	0.16387	0.182173	0.174405	0.180073	0.168582	0.163028	0.1746	0.170918	0.165131	0.162276	0.163072	0.175684	0.16325	0.17386	0.198389	0.169004	0.165307	0.164154	0.155773	0.156058	0.164015	0.169257	0.163091	0.178108	0.155599	0.158484	0.17572	0.17194	0.175425	0.172078	0.166684	0.165881	0.170177	0.182268	0.164815	0.162751	0.175561	0.17988	0.174145	

Time for graph with {10, 100, 1000, 10000} number of nodes and with a query length of 7
