Time for comparing-paths with different amounts of paths found
0.00110212	8.5678e-05	7.6913e-05	7.6057e-05	7.6233e-05	7.5478e-05	7.5578e-05	7.5225e-05	7.5333e-05	7.5457e-05	
0.00105487	0.000477655	0.000497201	0.000467945	0.000475502	0.000449621	0.000448701	0.000521195	0.000651538	0.000459469	
0.0166358	0.0152353	0.015412	0.0152992	0.0153525	0.0159917	0.0163686	0.0131359	0.013097	0.0167249	
1.18256	1.1644	1.18672	1.1619	1.16314	1.17301	1.19057	1.19829	1.18746	1.17994	
